price,rating,specScore,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,width,height,aspect_ratio,resolution_area
42980,4.2,59,Acer,Intel Core i7,512,No ,16,14,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
68990,4.55,68,HP,Intel Core i5,1024,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
97499,4.65,63,HP,Intel Core i7,512,No ,8,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
16990,4.6,36,Other,Others,256,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
234990,4.2,56,Apple,Apple M Series,512,12,18,16.2,12,Mac ,18 Core GPU,SSD,Unknown,3456,2234,1.547000895,7720704
178590,4.1,52,Apple,Apple M Series,1024,No ,8,14.2,12,Mac ,10 Core GPU,SSD,Unknown,3024,1964,1.539714868,5939136
319900,4,64,Apple,Apple M Series,1024,14,36,16.2,12,Mac ,30 Core GPU,SSD,Unknown,3456,2234,1.547000895,7720704
272649,4.65,62,Apple,Apple M Series,512,12,36,16.2,12,Mac ,18 Core GPU,SSD,Unknown,3456,2234,1.547000895,7720704
299990,4.2,63,Apple,Apple M Series,1024,14,36,14.2,12,Mac ,30 Core GPU,SSD,Unknown,3024,1964,1.539714868,5939136
225690,4.35,56,Apple,Apple M Series,1024,12,18,14.2,12,Mac ,18 Core GPU,SSD,Unknown,3024,1964,1.539714868,5939136
68990,4.35,65,Lenovo,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
123190,4.3,64,Lenovo,Intel Core i7,1024,12,16,13.3,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR5,2560,1600,1.6,4096000
49000,4.45,60,HP,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
19990,4.4,32,Asus,Others,128,No ,8,15.6,12,Chrome ,intel integrated uhd,hard disk,LPDDR4X,1920,1080,1.777777778,2073600
35490,4.2,55,Dell,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
27990,4.6,44,Lenovo,Others,512,No ,8,15.6,12,Windows 11 ,amd radeon,SSD,LPDDR5,1920,1080,1.777777778,2073600
109900,4.4,75,HP,AMD Ryzen 7,1024,No ,16,16.1,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
52990,4.75,52,Lenovo,Intel Core i5,512,10,8,14,36,D ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
38849,4.4,57,Acer,AMD Ryzen 5,1024,No ,16,15.6,12,Windows 11 ,amd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
55485,4.65,60,HP,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
80390,4.25,61,Dell,Intel Core i5,512,10,8,14,12,Windows 11 ,intel integrated,SSD,LPDDR5,1920,1200,1.6,2304000
54900,4.4,65,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920,1080,1.777777778,2073600
49990,4.75,54,HP,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1080,1.777777778,2073600
61990,4.05,50,Dell,Intel Core i5,1024,10,16,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
149990,4.5,77,MSI,Intel Core i7,1024,16,16,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
58990,4.1,61,Asus,AMD Ryzen 5,1024,No ,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
33999,4.3,53,Lenovo,Intel Core i3,256,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
32490,4.4,56,HP,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1366,768,1.778645833,1049088
